row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
3,1,1,0,0,both,0.716504610979936,0.770772781661512,0.825040952343087,0.00246346654061513,0.0237880941393994,200
3,1,1,0,0,human,0.80813212340821,0.834044955422963,0.859957787437715,0.0102373361318237,0.0237880941393994,200
3,1,1,0,0,NHP,0.73893435896579,0.767601344971024,0.796268330976259,0.0110872914669606,0.0237880941393994,200
