row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
7,1,1,1,0,both,0.829872557217513,0.872782814359993,0.915693071502473,0.00301379057844666,0.019472155229786,200
7,1,1,1,0,human,0.901682555067563,0.91938838767428,0.937094220280996,0.00744237576654594,0.019472155229786,200
7,1,1,1,0,NHP,0.749002510108673,0.779930072650007,0.810857635191342,0.0090159888847934,0.019472155229786,200
