row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
1,1,0,0,0,both,0.732192660780339,0.796336476449103,0.860480292117867,0.0039816468147186,0.0214664818774247,200
1,1,0,0,0,human,0.762053163467722,0.797596051382141,0.83313893929656,0.00832325495103665,0.0214664818774247,200
1,1,0,0,0,NHP,0.583671889392842,0.627125040960472,0.670578192528102,0.00916158011166944,0.0214664818774247,200
