row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
9,1,0,0,1,both,0.835182138681558,0.87422609064501,0.913270042608462,0.00275018150128781,0.0194119566765242,200
9,1,0,0,1,human,0.878122427718553,0.899614655100027,0.921106882481502,0.00762550140190443,0.0194119566765242,200
9,1,0,0,1,NHP,0.681853869295226,0.717300649176081,0.752747429056936,0.00903627377333192,0.0194119566765242,200
