row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
6,0,1,1,0,both,0.737651615996404,0.785720542227715,0.833789468459025,0.00246403657602831,0.0232498183783326,200
6,0,1,1,0,human,0.864872542202802,0.884239975118331,0.90360740803386,0.00979956354632426,0.0232498183783326,200
6,0,1,1,0,NHP,0.766797121834249,0.793222793172159,0.819648464510068,0.01098621825598,0.0232498183783326,200
