row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
12,0,0,1,1,both,0.714142144648435,0.772368189181577,0.830594233714719,0.00247472678115327,0.0238490953018453,200
12,0,0,1,1,human,0.84033331272218,0.863255722010086,0.886178131297992,0.00992555057821007,0.0238490953018453,200
12,0,0,1,1,NHP,0.734784047974841,0.760295526420718,0.785807004866595,0.0114488179424819,0.0238490953018453,200
