row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
11,1,1,0,1,both,0.874508570936836,0.906943337471122,0.939371212432504,0.00286962450770098,0.0193472336490462,200
11,1,1,0,1,human,0.900476487604745,0.919750762523812,0.93902503744288,0.00749075838875075,0.0193472336490462,200
11,1,1,0,1,NHP,0.718089344327835,0.752631629580729,0.787173914833622,0.00898685075259446,0.0193472336490462,200
