row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
2,0,1,0,0,both,0.725256242963041,0.776822580845881,0.82838891872872,0.00246937594333428,0.0238897543228989,200
2,0,1,0,0,human,0.800286623454751,0.82376896411259,0.847251304770428,0.0102889900087475,0.0238897543228989,200
2,0,1,0,0,NHP,0.705520685069089,0.738050806905572,0.770580928742054,0.0111313883708171,0.0238897543228989,200
