row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
2,0,1,0,0,both,0.76266994108904,0.820286482113928,0.8778612321501,0.0026534393643289,0.0196377027301604,200
2,0,1,0,0,human,0.802007964124547,0.830709815753945,0.859411667383342,0.00792894779530861,0.0196377027301604,200
2,0,1,0,0,NHP,0.627370952040853,0.6672717231264,0.707172494211947,0.00905531557052293,0.0196377027301604,200
