row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
11,1,1,0,1,both,0.75906576506326,0.803443937103417,0.847760690521162,0.00246771640431119,0.0231540657860409,200
11,1,1,0,1,human,0.900389198046326,0.917589648601864,0.934790099157402,0.00963141127595068,0.0231540657860409,200
11,1,1,0,1,NHP,0.779522138241342,0.805289878120931,0.831057618000521,0.011054938105779,0.0231540657860409,200
