row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
12,0,0,1,1,both,0.792962766159005,0.835922458677018,0.87888215119503,0.0027941455717178,0.0195203412159449,200
12,0,0,1,1,human,0.865097169622804,0.887716079194603,0.910334988766402,0.00763617410850642,0.0195203412159449,200
12,0,0,1,1,NHP,0.698809060268322,0.73093610915695,0.763063158045578,0.0090900215357207,0.0195203412159449,200
