row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
13,1,0,1,1,both,0.841554353746622,0.878381218788737,0.915208083830851,0.00276027337636253,0.0192111092658526,200
13,1,0,1,1,human,0.885968218444577,0.906441398961073,0.926914579477571,0.0074217379855871,0.0192111092658526,200
13,1,0,1,1,NHP,0.731627747273741,0.762751780565238,0.793875813856734,0.00902909790390296,0.0192111092658526,200
