row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
4,0,0,1,0,both,0.616520874779604,0.684020861507382,0.751520848235161,0.00245125050807564,0.0241544267858134,200
4,0,0,1,0,human,0.738979326267648,0.768436249845008,0.797893173422368,0.0102387509810994,0.0241544267858134,200
4,0,0,1,0,NHP,0.653584927962351,0.684763485463423,0.715942042964494,0.0114644252966384,0.0241544267858134,200
