row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
14,0,1,1,1,both,0.870540884100576,0.901508416657499,0.932475949214422,0.00271828109523155,0.0190165342351079,200
14,0,1,1,1,human,0.911361721706556,0.928647117195257,0.945932512683957,0.0073132124520103,0.0190165342351079,200
14,0,1,1,1,NHP,0.753831804852593,0.784616177181978,0.815400549511362,0.00898504068786602,0.0190165342351079,200
