row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
5,1,0,1,0,both,0.763960266807542,0.81770990237624,0.871459537944938,0.00292652164541764,0.0197643492779146,200
5,1,0,1,0,human,0.855246596621298,0.878660308369039,0.902074020116781,0.00775884909653519,0.0197643492779146,200
5,1,0,1,0,NHP,0.695975859529889,0.72868862985167,0.761401400173451,0.00907897853596181,0.0197643492779146,200
