row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
9,1,0,0,1,both,0.795445809336969,0.841810757540931,0.888175705744892,0.00245006422574742,0.0238158436209364,200
9,1,0,0,1,human,0.865689512789876,0.885900652669707,0.906111792549537,0.0100669921921699,0.0238158436209364,200
9,1,0,0,1,NHP,0.738448587810335,0.765796269025085,0.793143950239835,0.011298787203019,0.0238158436209364,200
