row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,brier_score,total_brier_score,runs
7,1,1,1,0,both,0.72618841065175,0.777119076693897,0.828049742736043,0.00245864176446742,0.023063219894847,200
7,1,1,1,0,human,0.867196586471723,0.88792441552006,0.908652244568397,0.00967844152979171,0.023063219894847,200
7,1,1,1,0,NHP,0.781796604335855,0.806769483766305,0.831742363196755,0.0109261366005879,0.023063219894847,200
