row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,runs
3,1,1,0,0,both,0.720188184597322,0.775073961050773,0.829959737504224,200
3,1,1,0,0,human,0.808400210737388,0.83428085751209,0.860161504286791,200
3,1,1,0,0,NHP,0.73911619566098,0.767796273506442,0.796476351351904,200
