row,agro_cols,host_cols,agro_seas,climate_cols,type,low_auc,mid_auc,high_auc,runs
10,0,1,0,1,both,0.74666930604474,0.790610344746515,0.834531033433087,200
10,0,1,0,1,human,0.900878540311759,0.91775674401109,0.934634947710422,200
10,0,1,0,1,NHP,0.76735919418289,0.794353176780015,0.82134715937714,200
